soeknads_aar,fylkesnr,saksbehandlende_kommune,orgnr,komnr,gardsnr,bruksnr,festenr,miljoetema,tiltak,tiltaksklasse,sats,enhet,antall_enhet,beloep
2017,15,1514,881084562,1514,54,17,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,100,DYREENHETER,0,0
2017,15,1514,881084562,1514,54,17,0,Biologisk mangfold,Skjøtsel av kystlynghei,Verdifull,40,DEKAR,661,26440
2017,15,1566,986429697,1566,96,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,38,4940
2017,15,1566,986429697,1566,96,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,0,0
2017,15,1566,986429697,1566,96,2,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,70,DEKAR,76,5320
2017,15,1566,986429697,1566,96,2,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,113,5198
2017,18,1822,970944249,1822,43,2,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,2307,"8766,6"
2017,18,1822,970944249,1822,43,2,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,355,8875
2017,18,1848,989112392,1848,22,3,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,1032,"3921,6"
2017,18,1848,989112392,1848,22,3,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,368,9200
2017,18,1841,969227959,1841,56,2,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,617,"2344,6"
2017,18,1841,969227959,1841,56,2,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,73,1825
2017,18,1813,990626227,1813,75,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,180,DYREENHETER,77,13860
2017,18,1813,990626227,1813,75,1,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,3535,13433
2017,18,1813,990626227,1813,75,1,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,5,5000
2017,18,1813,990626227,1813,75,1,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,60,DEKAR,144,8640
2017,18,1813,990626227,1813,75,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,570,14250
2017,18,1860,985032076,1860,5,4,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,245,6125
2017,15,1520,998876877,1520,159,4,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,40,5200
2017,15,1520,998876877,1520,159,4,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,2,260
2017,15,1520,998876877,1520,159,4,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,1,1000
2017,15,1520,998876877,1520,159,4,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,83,3818
2017,18,1870,990003165,1870,21,5,0,Biologisk mangfold,Friarealer for gås i Nord-Trøndelag og Nordland,Høyt beitetrykk,470,DEKAR,168,78960
2017,18,1870,990003165,1870,21,5,0,Biologisk mangfold,Friarealer for gås i Nord-Trøndelag og Nordland,Middels beitetrykk,280,DEKAR,27,7560
2017,18,1870,990003165,1870,21,5,0,Kulturmiljøer og kulturminner,Skjøtsel av gravfelt,Beite,1000,DEKAR,23,23000
2017,18,1870,990003165,1870,21,5,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,163,4075
2017,18,1824,976071972,1824,228,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,180,DYREENHETER,30,5400
2017,18,1824,976071972,1824,228,1,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,637,"2420,6"
2017,18,1824,976071972,1824,228,1,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,60,DEKAR,155,9300
2017,18,1824,976071972,1824,228,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,252,6300
2017,15,1525,986388710,1525,34,4,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,91,4186
2017,15,1520,897731622,1520,146,9,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,9,1170
2017,15,1520,897731622,1520,146,9,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,118,5428
2017,15,1576,969633787,1576,28,5,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,7,910
2017,15,1576,969633787,1576,28,5,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,3,390
2017,18,1820,993476846,1820,33,3,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,237,"900,6"
2017,18,1820,993476846,1820,33,3,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,94,2350
2017,18,1826,984338554,1826,58,10,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,441,"1675,8"
2017,18,1826,984338554,1826,58,10,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,151,3775
2017,11,1119,986975187,1119,18,2,0,Kulturmiljøer og kulturminner,Skjøtsel av andre automatisk fredede kulturminner,Beite,100,DEKAR,63,6300
2017,11,1119,986975187,1119,18,2,0,Friluftsliv og tilgjengelighet,Vedlikehold av ferdselsårer i jordbrukslandskapet,Høy tilrettelegging,6,METER,1359,8154
2017,11,1119,986975187,1119,18,2,0,Utslipp til luft,Nedlegging og nedfelling,Voksende kultur,80,DEKAR,169,13520
2017,15,1502,988457728,1502,84,10,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,407,18722
2017,18,1827,980796353,1827,30,1,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,5526,"20998,8"
2017,18,1827,980796353,1827,30,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,257,6425
2017,15,1548,969847256,1548,87,53,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,713,32798
2017,15,1557,994918737,1557,40,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,338,15548
2017,18,1866,997174690,1866,51,12,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,170,4250
2017,18,1804,984794630,1804,120,4,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,1994,"7577,2"
2017,18,1804,984794630,1804,120,4,0,Kulturmiljøer og kulturminner,Skjøtsel av gravfelt,Beite,1000,DEKAR,6,6000
2017,18,1804,984794630,1804,120,4,0,Kulturmiljøer og kulturminner,Skjøtsel av gravfelt,Slått,1500,DEKAR,1,1500
2017,18,1804,984794630,1804,120,4,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,314,7850
2017,11,1160,969818248,1160,126,2,0,Avrenning til vassdrag og kyst,Ugjødsla randsone i eng,Ugjødsla randsone i eng,7,METER,949,6643
2017,15,1557,990121664,1557,38,15,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,134,17420
2017,15,1557,990121664,1557,38,15,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,9,1170
2017,15,1557,990121664,1557,38,15,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,1,1000
2017,15,1535,956288428,1535,38,7,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,27,3510
2017,15,1535,956288428,1535,38,7,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,1,130
2017,15,1535,956288428,1535,38,7,0,Biologisk mangfold,Skjøtsel av slåttemark,Skjøtsel av slåttemark,1000,DEKAR,4,4000
2017,15,1535,956288428,1535,38,7,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,77,3542
2017,15,1535,976554531,1535,22,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,19,2470
2017,15,1535,976554531,1535,22,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,1,130
2017,15,1563,869130982,1563,88,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,83,3818
2017,18,1820,882677982,1820,1,8,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,2440,9272
2017,18,1820,882677982,1820,1,8,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,2,2000
2017,18,1820,882677982,1820,1,8,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,490,12250
2017,15,1566,993151777,1566,8,4,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,398,18308
2017,15,1545,969128829,1545,37,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,15,1950
2017,15,1545,969128829,1545,37,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,0,0
2017,15,1554,987298510,1554,68,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,19,2470
2017,15,1554,987298510,1554,68,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,1,130
2017,18,1832,984519028,1832,140,4,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,451,11275
2017,18,1870,869708712,1870,40,63,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,180,DYREENHETER,0,0
2017,18,1870,869708712,1870,40,63,0,Biologisk mangfold,Skjøtsel av slåttemark,Skjøtsel av slåttemark,800,DEKAR,0,0
2017,18,1870,869708712,1870,40,63,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,51,1275
2017,15,1557,992834935,1557,36,2,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,40,DEKAR,34,1760
2017,15,1557,992834935,1557,36,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,13,1690
2017,15,1557,992834935,1557,36,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,1,130
2017,15,1539,969130823,1539,155,5,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,24,3120
2017,15,1539,969130823,1539,155,5,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,61,2806
2017,18,1871,980014428,1871,6,1,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,1,1000
2017,18,1871,980014428,1871,6,1,0,Kulturmiljøer og kulturminner,Skjøtsel av gravfelt,Beite,1000,DEKAR,1,1000
2017,18,1871,980014428,1871,6,1,0,Kulturmiljøer og kulturminner,Skjøtsel av gravfelt,Slått,1500,DEKAR,1,1500
2017,18,1871,980014428,1871,6,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,217,5425
2017,15,1567,869483702,1567,19,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,8,1040
2017,15,1567,869483702,1567,19,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,2,260
2017,15,1543,993017019,1543,108,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,15,1950
2017,15,1543,993017019,1543,108,1,0,Kulturmiljøer og kulturminner,Drift av fellesseter med melkeproduksjon,4-6 uker,30000,ANDEL,2,15000
2017,15,1543,993017019,1543,108,1,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,10,10000
2017,4,426,996434710,426,57,1,0,Avrenning til vassdrag og kyst,Grasdekt vannvei,Korn,15,METER,340,5100
2017,4,426,996434710,426,57,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2017,4,426,996434710,426,57,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,0,DEKAR,74,0
2017,4,426,996434710,426,57,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,0,DEKAR,365,0
2017,4,426,996434710,426,57,1,0,Utslipp til luft,Spredning med rask nedmolding,Spredning med rask nedmolding,52,DEKAR,98,5096
2017,18,1848,914120861,1848,72,1,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,749,"2846,2"
2017,18,1848,914120861,1848,72,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,195,4875
2017,18,1812,988639419,1812,35,6,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,2125,8075
2017,18,1812,988639419,1812,35,6,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,60,DEKAR,233,13980
2017,18,1812,988639419,1812,35,6,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,595,14875
2017,10,1046,969094142,1046,10,5,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,160,DEKAR,115,7520
2017,10,1046,969094142,1046,10,5,0,Kulturlandskap,Beite i utmark,Sau/geit,72,ANTALL_DYR,0,0
2017,15,1526,969841991,1526,146,1,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,130,DEKAR,141,18330
2017,15,1526,969841991,1526,146,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,40,DEKAR,380,2720
2017,15,1526,969841991,1526,146,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,24,3120
2017,15,1526,969841991,1526,146,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,2,260
2017,15,1526,969841991,1526,146,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,111,5106
2017,15,1576,893519572,1576,70,18,0,Kulturmiljøer og kulturminner,Drift av fellesseter med melkeproduksjon,4-6 uker,30000,ANDEL,3,10000
2017,15,1576,893519572,1576,70,18,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,185,8510
2017,6,604,969465566,604,128,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2017,6,604,969465566,604,128,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,60,DEKAR,19,1140
2017,6,604,969465566,604,128,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,80,DEKAR,21,1680
2017,6,604,969465566,604,128,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,150,DEKAR,66,9900
2017,18,1860,985888299,1860,93,50,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,180,DYREENHETER,50,9000
2017,18,1860,985888299,1860,93,50,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,827,"3142,6"
2017,18,1860,985888299,1860,93,50,0,Kulturmiljøer og kulturminner,Skjøtsel av andre automatisk fredede kulturminner,Beite,1000,DEKAR,13,13000
2017,18,1860,985888299,1860,93,50,0,Kulturmiljøer og kulturminner,Skjøtsel av andre automatisk fredede kulturminner,Slått,1500,DEKAR,7,10500
2017,18,1860,985888299,1860,93,50,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,25,METER,201,5025
2017,18,1848,994692461,1848,74,6,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,200,DEKAR,32,6400
2017,18,1848,994692461,1848,74,6,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,282,7050
2017,18,1870,969706709,1870,41,55,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,200,DEKAR,35,7000
2017,18,1870,969706709,1870,41,55,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,250,DEKAR,16,4000
2017,18,1870,969706709,1870,41,55,0,Biologisk mangfold,Friarealer for gås i Nord-Trøndelag og Nordland,Høyt beitetrykk,470,DEKAR,0,0
2017,18,1870,969706709,1870,41,55,0,Biologisk mangfold,Friarealer for gås i Nord-Trøndelag og Nordland,Middels beitetrykk,280,DEKAR,77,21560
2017,18,1870,969706709,1870,41,55,0,Biologisk mangfold,Friarealer for gås i Nord-Trøndelag og Nordland,Lavt beitetrykk,150,DEKAR,8,1200
2017,15,1571,983385710,1571,35,4,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,0,0
2017,15,1571,983385710,1571,35,4,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,200,9200
2017,15,1515,976804279,1515,10,12,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,130,DEKAR,4,520
2017,15,1515,976804279,1515,10,12,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,100,DYREENHETER,36,3600
2017,15,1502,998896460,1502,78,15,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,489,22494
2017,15,1573,971209631,1573,6,12,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,130,DEKAR,96,12480
2017,15,1573,971209631,1573,6,12,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,40,DEKAR,100,5240
2017,15,1573,971209631,1573,6,12,0,Biologisk mangfold,Skjøtsel av kystlynghei,Verdifull,40,DEKAR,0,0
2017,18,1849,977260345,1849,63,1,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,1388,"5274,4"
2017,18,1849,977260345,1849,63,1,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,250,DEKAR,36,9000
2017,18,1849,977260345,1849,63,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,139,3475
2017,18,1812,969645300,1812,63,1,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,200,DEKAR,0,0
2017,18,1812,969645300,1812,63,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,180,DYREENHETER,140,25200
2017,15,1525,887118752,1525,79,8,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,47,6110
2017,15,1525,887118752,1525,79,8,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,12,1560
2017,15,1525,887118752,1525,79,8,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,70,DEKAR,96,6720
2017,15,1525,887118752,1525,79,8,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,96,4416
2017,15,1543,969210347,1543,77,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,24,3120
2017,15,1543,969210347,1543,77,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,1,130
2017,15,1543,969210347,1543,77,3,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,174,8004
2017,15,1543,969851830,1543,74,6,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,113,5198
2017,18,1871,977108896,1871,21,129,0,Biologisk mangfold,Friarealer for gås i Nord-Trøndelag og Nordland,Middels beitetrykk,280,DEKAR,183,51240
2017,18,1871,977108896,1871,21,129,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,232,5800
2017,18,1832,970072918,1832,111,2,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,702,"2667,6"
2017,18,1832,970072918,1832,111,2,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,141,3525
2017,15,1511,969128101,1511,71,5,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,63,2898
2017,15,1502,969153599,1502,57,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,54,7020
2017,15,1502,969153599,1502,57,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,3,390
2017,15,1502,969153599,1502,57,2,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,70,DEKAR,405,28350
2017,15,1502,969153599,1502,57,2,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,473,21758
2017,15,1502,911620197,1502,114,3,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,299,13754
2017,15,1543,996166791,1543,114,14,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,225,10350
2017,15,1524,969425297,1524,34,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,7,910
2017,15,1524,969425297,1524,34,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,4,520
2017,14,1412,981412699,1412,9,2,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,190,DEKAR,151,28690
2017,18,1813,969124572,1813,84,5,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,33,"125,4"
2017,18,1813,969124572,1813,84,5,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,25,METER,69,1725
2017,12,1238,979670249,1238,41,4,0,Utslipp til luft,Nedlegging og nedfelling,Voksende kultur,87,DEKAR,90,7830
2017,12,1238,979670249,1238,41,4,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,57,DEKAR,85,4845
2017,14,1431,969166410,1431,35,7,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,284,DEKAR,38,10792
2017,14,1431,969166410,1431,35,7,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,426,DEKAR,13,5538
2017,16,5027,987701994,1648,222,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,260,DEKAR,50,13000
2017,16,5027,987701994,1648,222,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,260,DEKAR,26,6760
2017,16,5027,987701994,1648,222,1,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,440,DEKAR,4,1760
2017,18,1827,971157895,1827,27,47,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,947,"3598,6"
2017,18,1827,971157895,1827,27,47,0,Biologisk mangfold,Beite av kystlynghei,Beite av kystlynghei,300,DYREENHETER,21,6300
2017,18,1827,971157895,1827,27,47,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,1,1000
