komnr,gardsnr,bruksnr,festenr,bruksnavn,jordbruksareal,skogareal,annet_areal,fulldyrket,overflatedyrket,innmarksbeite,l_komnr,l_gardsnr,l_bruksnr,l_festenr
1111,55,2,0,HAUGE,176,64,19,24,6,146,1111,55,2,0
1111,55,3,0,HAUGE,0,0,96,0,0,0,1111,55,2,0
1111,55,88,0,HAUGE,0,5,7,0,0,0,1111,55,2,0
1111,56,20,0,HAUGE,0,52,131,0,0,0,1111,55,2,0
1111,56,21,0,HAUGE,0,4,1,0,0,0,1111,55,2,0
1111,55,8,0,FREDBO,0,0,0,0,0,0,1111,55,8,0
1111,55,18,0,SOLBAKKEN,1,7,3,0,0,1,1111,55,18,0
1111,55,80,0,MONAN,9,0,1,9,0,0,1111,55,80,0
1111,55,205,0,TOMT NR 7,0,0,1,0,0,0,1111,55,205,0
1111,55,362,0,,0,0,2,0,0,0,1111,55,362,0
1111,56,2,0,KIRKEBØ,18,61,10,0,0,18,1111,56,4,0
1111,56,4,0,KIRKEBØ,102,39,48,15,10,77,1111,56,4,0
1111,56,459,0,KIRKEBØ,75,28,56,7,0,68,1111,56,4,0
1111,57,173,0,KIRKEBØ,1,4,71,0,0,1,1111,56,4,0
1111,56,8,0,KIRKEBØ,5,,,5,0,0,1111,56,8,0
1111,56,26,0,FURULY,6,208,146,2,0,4,1111,56,26,0
1111,56,40,0,BEITEVOLL,0,46,25,0,0,0,1111,56,40,0
1111,56,50,0,BJØRKHAUG,1,2,1,1,0,0,1111,56,50,0
1111,56,146,0,RINGHAMMER,32,8,608,0,2,30,1111,56,146,0
1111,56,180,0,FLATTUN,0,0,0,0,0,0,1111,56,180,0
1111,56,294,0,TOMT 29,0,0,1,0,0,0,1111,56,294,0
1111,56,456,0,,0,0,2,0,0,0,1111,56,456,0
1111,56,458,0,FARDAL,7,1,0,7,0,0,1111,56,458,0
1111,56,474,0,,0,1,214,0,0,0,1111,56,474,0
1111,56,475,1,,0,0,285,0,0,0,1111,56,475,1
1111,57,1,0,FRØYLAND,47,9,29,0,0,47,1111,57,1,0
1111,57,3,0,FRØYLAND,30,11,9,2,6,22,1111,57,3,0
1111,57,6,0,FRØYLAND,3,2,3,0,0,3,1111,57,3,0
1111,57,17,0,FRØYLAND,46,7,85,0,9,37,1111,57,3,0
1111,57,4,0,,27,5,48,0,0,27,1111,57,4,0
1111,57,7,0,FRØYLAND,1,0,8,0,0,1,1111,57,7,0
1111,57,13,0,FREDHEIM,6,1,4,0,5,1,1111,57,13,0
1111,27,4,0,,26,,74,19,0,7,1111,57,26,0
1111,56,73,0,,8,0,1,8,0,0,1111,57,26,0
1111,56,219,0,,1,0,0,1,0,0,1111,57,26,0
1111,57,26,0,,2,0,1,2,0,0,1111,57,26,0
1111,57,31,0,FRØISTAD,0,7,5,0,0,0,1111,57,31,0
1111,57,44,0,MITTLAND II,0,0,0,0,0,0,1111,57,44,0
1111,57,47,0,HEIAKNUT,1,1,49,0,0,1,1111,57,47,0
1111,57,49,0,ÅTEIGEN,2,0,3,2,0,0,1111,57,49,0
1111,57,66,0,ÅTEIGEN,0,2,0,0,0,0,1111,57,49,0
1111,57,128,0,ÅTEIGEN,0,7,0,0,0,0,1111,57,49,0
1111,57,172,0,ÅTEIGEN,0,4,0,0,0,0,1111,57,49,0
1111,57,112,0,TOMT NR 42,0,0,1,0,0,0,1111,57,112,0
1111,57,153,0,VINDHAUG VI,0,0,1,0,0,0,1111,57,153,0
1111,57,157,0,VINDHAUG VIII,,,,,,,1111,57,157,0
1111,57,213,0,,0,0,1,0,0,0,1111,57,213,0
1111,57,10,0,SOKNDAL PRESTEGÅRD,0,15,51,0,0,0,1111,58,1,0
1111,58,1,0,SOKNDAL PRESTEGÅRD,92,249,78,42,0,50,1111,58,1,0
1111,58,33,0,SOKNDAL PRESTEGÅRD,0,1,20,0,0,0,1111,58,1,0
1111,58,3,0,HERVELAND,21,14,91,0,0,21,1111,58,6,0
1111,58,6,0,HERVELAND,77,179,641,33,2,42,1111,58,6,0
1111,61,16,0,HERVELAND,18,21,38,6,6,6,1111,58,6,0
1111,59,1,0,LINDLAND,94,180,48,25,8,61,1111,59,1,0
1111,59,6,0,LINDLAND,63,97,64,15,0,48,1111,59,6,0
1111,59,5,0,LINDLAND,36,27,23,6,0,30,1111,59,7,0
1111,59,7,0,LINDLAND,9,1,1,4,0,5,1111,59,7,0
1111,59,29,0,LINDLAND,2,1,0,2,0,0,1111,59,7,0
1111,59,18,0,SAUGSTAD,4,14,5,4,0,0,1111,59,18,0
1111,59,21,0,HESTEBEITET,0,51,40,0,0,0,1111,59,21,0
1111,60,1,0,EKELAND,67,177,330,11,14,42,1111,60,1,0
1111,61,2,0,STENBERG,52,122,206,11,10,31,1111,61,2,0
1111,61,3,0,STENBERG,18,21,88,0,6,12,1111,61,2,0
1111,61,5,0,STENBERG,0,18,2,0,0,0,1111,61,2,0
1111,61,4,0,STENBERG,57,53,191,0,15,42,1111,61,4,0
1111,62,1,0,BAKKA,22,237,144,18,1,3,1111,62,1,0
1111,63,5,0,BAKKA,5,48,7,5,0,0,1111,62,1,0
1111,62,2,0,BAKKA,30,142,37,19,0,11,1111,62,2,0
1111,62,4,0,,115,25,42,14,6,95,1111,62,4,0
1111,34,2,0,ØRSLAND,0,109,648,0,0,0,1111,63,2,0
1111,35,3,0,ØRSLAND,0,16,135,0,0,0,1111,63,2,0
1111,63,2,0,ØRSLAND,96,138,349,7,16,73,1111,63,2,0
1111,63,7,0,ØRSLAND,16,133,166,0,2,14,1111,63,7,0
1111,64,1,0,BARSTAD,66,190,435,17,4,45,1111,64,1,0
1111,64,3,0,BARSTAD,22,50,96,2,14,6,1111,64,1,0
1111,64,2,0,BARSTAD,147,69,191,30,4,113,1111,64,2,0
1111,64,4,0,BARSTAD ØSTRE,39,184,260,16,0,23,1111,64,4,0
1111,64,9,0,BARSTAD ØSTRE,25,94,2700,0,9,16,1111,64,4,0
1111,64,5,0,BARSTAD,78,147,113,15,2,61,1111,64,5,0
1111,64,23,0,BARSTAD,34,61,12,2,0,32,1111,64,5,0
1111,64,24,0,BARSTAD,0,9,11,0,0,0,1111,64,5,0
1111,64,28,0,BARSTAD,1,0,0,0,1,0,1111,64,5,0
1111,64,7,0,BARSTAD,105,76,438,19,23,63,1111,64,7,0
1111,64,25,0,BARSTAD,1,0,2,1,0,0,1111,64,7,0
1111,64,6,0,BARSTAD,24,30,6,0,8,16,1111,64,12,0
1111,64,11,0,BARSTAD,35,49,313,8,12,15,1111,64,12,0
1111,64,12,0,BARSTAD,87,33,161,15,8,64,1111,64,12,0
1111,65,6,0,BARSTAD,52,77,146,5,9,38,1111,64,12,0
1111,65,1,0,BARSTAD,41,108,113,10,15,16,1111,65,1,0
1111,65,2,0,BARSTAD,27,121,185,0,17,10,1111,65,2,0
1111,64,27,0,BARSTAD VESTRE,0,0,1,0,0,0,1111,65,3,0
1111,65,3,0,BARSTAD VESTRE,79,263,392,31,1,47,1111,65,3,0
1111,102,2,0,BARSTAD VESTRE,64,18,428,2,6,56,1111,65,3,0
1111,65,4,0,BARSTAD VESTRE,37,123,153,8,14,15,1111,65,4,0
1111,65,5,0,BARSTAD VESTRE,32,303,603,23,0,9,1111,65,5,0
1111,66,1,0,URDAL,89,166,88,12,7,70,1111,66,1,0
1111,66,4,0,URDAL,50,235,237,17,5,28,1111,66,1,0
1111,78,19,0,URDAL,0,1,52,0,0,0,1111,66,1,0
1111,66,2,0,URDAL,33,178,161,15,5,13,1111,66,2,0
1111,66,3,0,URDAL,24,75,14,0,14,10,1111,66,3,0
1111,66,5,0,URDAL,52,235,160,16,0,36,1111,66,5,0
1111,67,1,0,LITLE ROSSLAND,112,97,130,0,19,93,1111,67,1,0
1111,67,2,0,LITLE ROSSLAND,88,82,229,0,13,75,1111,67,2,0
1111,68,1,0,ROSSELAND STORE,41,72,21,5,10,26,1111,68,1,0
1111,68,2,0,ROSSELAND STORE,107,111,33,14,9,84,1111,68,2,0
1111,68,3,0,ROSSELAND STORE,114,26,100,14,28,72,1111,68,3,0
1111,68,5,0,ROSSELAND STORE,38,133,121,0,8,30,1111,68,5,0
1111,48,4,0,RÆKELAND,24,63,84,5,14,5,1111,69,1,0
1111,69,1,0,RÆKELAND,30,265,243,15,3,12,1111,69,1,0
1111,69,2,0,RÆKELAND,38,211,49,23,1,14,1111,69,2,0
1111,70,1,0,REKELAND ØVRE,37,180,133,8,0,29,1111,70,1,0
1111,70,2,0,RÆKELAND ØVRE,86,330,381,14,0,72,1111,70,2,0
1111,70,3,0,RÆKELAND ØVRE,47,149,158,15,0,32,1111,70,3,0
1111,70,4,0,RÆKELAND ØVRE,28,125,53,13,6,9,1111,70,4,0
1111,70,15,0,REKELAND,0,29,37,0,0,0,1111,70,15,0
1111,73,12,0,REKELAND,0,0,4,0,0,0,1111,70,15,0
1111,71,2,0,REKEDAL LILLE,0,89,27,0,0,0,1111,71,2,0
1111,72,1,0,REKEDAL STORE,20,305,685,20,0,0,1111,72,1,0
1111,72,2,0,REKEDAL STORE,16,147,458,16,0,0,1111,72,2,0
1111,73,2,0,DRAGLAND,33,126,106,14,0,19,1111,73,2,0
1111,75,1,0,KVAM,25,81,16,12,0,13,1111,75,1,0
1111,83,2,0,KVAM,0,7,306,0,0,0,1111,75,1,0
1111,77,1,0,TØRNESKOUG,18,1,4,3,0,15,1111,77,1,0
1111,77,2,0,TØRNESKOUG,13,7,4,0,0,13,1111,77,1,0
1111,77,3,0,PITLINGEN,0,0,0,0,0,0,1111,77,3,0
1111,77,4,0,PITLINGEN,0,0,0,0,0,0,1111,77,4,0
1111,77,5,0,PITLINGEN,42,0,8,4,4,34,1111,77,5,0
1111,77,56,0,PITLINGEN,0,0,1,0,0,0,1111,77,5,0
1111,77,6,0,TOLLEFSFID,26,3,5,13,0,13,1111,77,6,0
1111,77,7,0,NEDRE SKARÅS,26,4,22,0,11,15,1111,77,7,0
1111,77,8,0,MYNTEDAL,22,17,7,0,12,10,1111,77,8,0
1111,77,9,0,ØVRE SKARÅS,0,86,21,0,0,0,1111,77,9,0
1111,78,23,0,ØVRE SKARÅS,0,2,0,0,0,0,1111,77,9,0
1111,77,45,0,SKOGLI,2,3,0,0,2,0,1111,77,45,0
1111,78,2,0,TOTHAMMER,2,2,2,2,0,0,1111,78,2,0
1111,78,4,0,TOTHAMMER,27,30,34,4,4,19,1111,78,4,0
1111,78,8,0,TOTHAMMER,18,0,1,0,0,18,1111,78,8,0
1111,78,10,0,TOTHAMMER,15,1,2,0,0,15,1111,78,10,0
1111,78,9,0,TOTHAMMER,4,6,0,3,0,1,1111,78,15,0
1111,78,15,0,TOTHAMMER,43,10,57,3,11,29,1111,78,15,0
1111,78,47,0,TOTHAMMER,0,0,1,0,0,0,1111,78,15,0
1111,78,16,0,TOTHAMMER,20,7,36,3,1,16,1111,78,16,0
1111,78,18,0,TOTHAMMER,14,0,21,0,0,14,1111,78,18,0
1111,78,25,0,TORJUSHAGEN,17,0,13,0,0,17,1111,78,25,0
1111,78,27,0,SOLFRYD,5,0,1,0,0,5,1111,78,27,0
1111,79,1,0,GODTHÅP,3,5,33,0,0,3,1111,79,1,0
1111,80,1,0,LAUVLAND,36,25,81,5,0,31,1111,80,1,0
1111,77,10,0,LAUVLAND,0,12,11,0,0,0,1111,80,2,0
1111,80,2,0,LAUVLAND,21,34,31,9,0,12,1111,80,2,0
1111,80,29,0,,5,22,10,0,3,2,1111,80,29,0
1111,81,1,0,LØKEVIK,2,72,522,0,0,2,1111,81,1,0
1111,82,3,0,LØKEVIK,0,16,,0,0,0,1111,81,1,0
1111,82,1,0,IMMERSTEN,0,25,37,0,0,0,1111,82,1,0
1111,82,2,0,IMMERSTEN,34,120,71,18,0,16,1111,82,2,0
1111,82,4,0,IMMERSTEN,0,0,738,0,0,0,1111,82,2,0
1111,84,11,0,IMMERSTEN,0,0,23,0,0,0,1111,82,2,0
1111,82,9,0,Stien,0,0,36,0,0,0,1111,82,9,0
1111,82,10,0,IMMERSTEN,9,63,379,9,0,0,1111,82,10,0
1111,82,11,0,IMMERSTEN,10,75,696,9,0,1,1111,82,11,0
1111,82,21,0,IMMERSTEN,0,35,76,0,0,0,1111,82,11,0
1111,82,14,0,IMMERSTEN,0,6,23,0,0,0,1111,82,17,0
1111,82,17,0,IMMERSTEN,0,10,3,0,0,0,1111,82,17,0
1111,82,19,0,IMMERSTEN,5,12,8,5,0,0,1111,82,17,0
1111,83,1,0,NORDNES,15,77,498,15,0,0,1111,83,1,0
1111,83,3,0,NORDNES,0,0,0,0,0,0,1111,83,1,0
1111,84,1,0,HEGGDAL,84,38,700,16,3,65,1111,84,1,0
1111,84,2,0,HEGGDAL,9,26,400,9,0,0,1111,84,2,0
1111,84,3,0,HEGGDAL,29,86,503,14,0,15,1111,84,3,0
1111,85,2,0,BERGLJOD,14,46,1182,5,7,2,1111,85,2,0
1111,85,3,0,BERGLJOD,0,35,182,0,0,0,1111,85,3,0
1111,85,1,0,BERGLJOD,15,71,638,0,11,4,1111,85,4,0
1111,85,4,0,BERGLJOD,152,167,,50,7,95,1111,85,4,0
1111,86,1,0,NESVÅG,8,31,0,1,0,7,1111,86,1,0
1111,87,1,0,NESVÅG,24,67,441,6,0,18,1111,86,1,0
1111,85,6,0,NESVÅG,0,10,74,0,0,0,1111,86,2,0
1111,86,2,0,NESVÅG,19,36,122,0,0,19,1111,86,2,0
1111,86,3,0,NESVÅG,38,20,,8,0,30,1111,86,3,0
1111,86,4,0,NESVÅG,10,51,40,6,0,4,1111,86,4,0
1111,86,5,0,NESVÅG,58,54,554,21,3,34,1111,86,5,0
1111,86,6,0,NESVÅG,38,10,354,0,1,37,1111,86,6,0
1111,86,7,0,NESVÅG,13,23,166,9,0,4,1111,86,7,0
1111,86,12,0,NESVÅG,9,1,133,0,0,9,1111,86,7,0
1111,86,11,0,BERGSTØ,19,1,71,3,0,16,1111,86,11,0
1111,87,2,0,VATLAND,32,107,480,10,1,21,1111,87,2,0
1111,87,3,0,VATLAND,134,146,949,7,7,120,1111,87,3,0
1111,87,8,0,GAMLEHAGEN,20,1,16,0,0,20,1111,87,8,0
1111,88,1,0,BIRKELAND,80,71,390,20,11,49,1111,88,1,0
1111,90,3,0,BIRKELAND,0,29,77,0,0,0,1111,88,1,0
1111,88,2,0,BIRKELAND,86,68,591,17,0,69,1111,88,2,0
1111,88,3,0,BIRKELAND,52,61,1664,13,4,35,1111,88,3,0
1111,88,5,0,BIRKELAND,2,56,617,2,0,0,1111,88,5,0
1111,88,7,0,KVIKSFJELD,0,0,137,0,0,0,1111,88,7,0
1111,88,11,0,,,,196,,,,1111,88,11,0
1111,89,4,0,GYLAND,122,103,834,25,0,97,1111,89,4,0
1111,89,9,0,,49,6,41,13,0,36,1111,89,9,0
1111,89,1,0,OUGENDAL,66,162,2091,26,0,40,1111,90,1,0
1111,90,1,0,OUGENDAL,84,44,1441,32,2,50,1111,90,1,0
1111,90,2,0,OUGENDAL,78,194,1540,32,0,46,1111,90,1,0
1111,90,5,0,OUGENDAL,13,138,2035,10,0,3,1111,90,5,0
1111,91,1,0,EIKELI LITLE,33,181,1430,24,0,9,1111,91,1,0
1111,91,2,0,LUNDEN,20,13,218,0,0,20,1111,91,2,0
1111,92,1,0,SELEBØ,53,373,2745,36,1,16,1111,92,1,0
1111,93,1,0,RIBLAND,107,91,1436,31,4,72,1111,93,1,0
1111,93,2,0,RIBLAND,48,84,1381,21,0,27,1111,93,1,0
1111,94,1,0,SAURDAL ØVRE,22,171,865,0,9,13,1111,94,1,0
1111,94,2,0,SAURDAL ØVRE,33,315,585,7,0,26,1111,94,2,0
1111,63,1,0,SAURDAL NEDRE,50,258,157,2,3,45,1111,95,1,0
1111,95,1,0,SAURDAL NEDRE,32,94,635,14,0,18,1111,95,1,0
1111,95,3,0,SAURDAL NEDRE,53,241,737,33,0,20,1111,95,1,0
1111,95,2,0,SAURDAL NEDRE,15,8,407,5,2,8,1111,95,2,0
1111,95,4,0,SAURDAL NEDRE,59,179,977,17,0,42,1111,95,4,0
1111,96,1,0,SAURDAL NEDRE,24,419,1239,0,0,24,1111,95,4,0
1111,96,5,0,GAUDLAND,0,46,746,0,0,0,1111,96,5,0
1111,97,1,0,VINJE,83,212,,21,4,58,1111,97,1,0
1111,99,1,0,HETLESKOG,105,100,1020,9,0,96,1111,99,1,0
1111,98,1,0,NETLAND,219,121,451,25,8,186,1111,100,1,0
1111,100,1,0,NETLAND,428,76,495,61,11,356,1111,100,1,0
1111,100,2,0,NETLAND,162,27,140,37,4,121,1111,100,2,0
1111,102,4,0,NETLAND,2,1,0,2,0,0,1111,100,2,0
1111,101,1,0,SKOGSNES,38,99,658,0,17,21,1111,101,1,0
1111,102,1,0,EVJE YTTRE,61,188,368,22,2,37,1111,102,1,0
1111,102,3,0,EVJE YTTRE,53,130,1000,21,0,32,1111,102,3,0
1111,103,2,0,INDRE EVJA,109,161,804,18,5,86,1111,103,2,0
1111,103,3,0,INDRE EVJA,166,22,592,28,0,138,1111,103,5,0
1111,103,5,0,INDRE EVJA,160,144,352,27,4,129,1111,103,5,0
1111,104,1,0,EIA,89,429,1065,26,0,63,1111,104,1,0
1111,104,2,0,EIA,164,202,403,23,0,141,1111,104,2,0
1111,104,7,0,EIA,107,123,456,17,0,90,1111,104,2,0
1111,104,23,0,EIA,0,29,15,0,0,0,1111,104,2,0
1111,104,5,0,EIA,131,312,257,27,2,102,1111,104,5,0
1111,104,9,0,EIA,90,149,295,21,0,69,1111,104,9,0
1111,104,21,0,,0,1,0,0,0,0,1111,104,21,0
1111,105,1,0,KVIVÅG,146,222,279,23,0,123,1111,105,1,0
1111,106,1,0,GROV,98,117,350,1,21,76,1111,106,1,0
1111,107,1,0,BJELLAND,51,567,119,25,0,26,1111,107,1,0
1111,107,2,0,BJELLAND,117,81,20,23,0,94,1111,107,2,0
1111,107,3,0,BJELLAND,39,643,247,16,0,23,1111,107,3,0
1111,107,5,0,BJELLAND,116,,,23,0,93,1111,107,5,0
1111,107,7,0,SOLBAKKEN,4,2,3,4,0,0,1111,107,7,0
1111,108,1,0,REFSLAND,3,673,1243,3,0,0,1111,108,1,0
1111,108,2,0,REFSLAND,31,288,3054,26,0,5,1111,108,2,0
1111,109,1,0,TJØRN,145,207,758,34,0,111,1111,109,5,0
1111,109,5,0,TJØRN,186,216,933,47,0,139,1111,109,5,0
1111,109,11,0,TJØRN,3,0,2,2,0,1,1111,109,11,0
1112,1,1,0,ELVE,16,438,1361,5,0,11,1112,1,1,0
1112,2,1,0,GJERSDAL,28,180,967,13,0,15,1112,2,1,0
1112,2,5,0,GJERSDAL,0,59,108,0,0,0,1112,2,5,0
1112,2,6,0,GJERSDAL,29,81,180,24,0,5,1112,2,6,0
1112,2,2,0,GJERSDAL,57,277,599,11,12,34,1112,2,7,0
1112,2,7,0,GJERSDAL,29,115,239,14,4,11,1112,2,7,0
1112,3,1,0,NEDRE DRIVDAL,11,507,1194,7,0,4,1112,3,1,0
1112,4,2,0,DRIVDAL ØVRE,5,116,355,5,0,0,1112,4,2,0
1112,4,3,0,DRIVDAL ØVRE,4,184,121,2,0,2,1112,4,3,0
1112,4,4,0,DRIVDAL ØVRE,9,324,465,0,0,9,1112,4,4,0
1112,5,1,0,KVELLAND,53,592,1052,34,4,15,1112,5,1,0
1112,5,2,0,KVELLAND,42,454,2203,26,8,8,1112,5,2,0
1112,6,1,0,NAVRESTAD,35,1189,1462,2,4,29,1112,6,1,0
1112,6,5,0,NAVRESTAD,15,411,780,3,1,11,1112,6,5,0
1112,7,1,0,ÅVEDAL,49,341,1155,20,0,29,1112,7,1,0
1112,8,14,0,ÅVEDAL,0,123,320,0,0,0,1112,7,1,0
1112,8,1,0,SOLBERG,15,306,227,14,0,1,1112,8,1,0
1112,8,2,0,SOLBERG,14,89,174,14,0,0,1112,8,2,0
1112,8,5,0,SOLBJØR,10,88,119,8,2,0,1112,8,5,0
1112,9,1,0,RØDLAND,38,343,394,10,8,20,1112,9,1,0
1112,9,2,0,RØDLAND,26,250,449,18,0,8,1112,9,2,0
1112,9,3,0,RØDLAND,10,201,98,9,0,1,1112,9,3,0
1112,9,4,0,RØDLAND,48,165,568,23,1,24,1112,9,4,0
1112,9,6,0,RØDLAND,9,126,377,9,0,0,1112,9,6,0
1112,10,1,0,DYBEDAL,29,205,858,10,0,19,1112,10,1,0
1112,8,3,0,HELLESMARK,18,155,162,12,0,6,1112,11,1,0
1112,11,1,0,HELLESMARK,23,,,22,0,1,1112,11,1,0
1112,11,3,0,HELLESMARK,27,281,20,22,0,5,1112,11,1,0
1112,11,2,0,HELLESMARK,57,,,30,4,23,1112,11,2,0
1112,11,4,0,HELLESMARK,36,,,13,6,17,1112,11,4,0
1112,12,1,0,EIKE,59,812,76,31,0,28,1112,12,1,0
1112,12,2,0,EIKE,4,301,70,4,0,0,1112,12,2,0
1112,12,3,0,EIKE,74,839,420,30,0,44,1112,12,3,0
1112,15,7,0,EIKE,0,63,492,0,0,0,1112,12,3,0
1112,13,2,0,TJELLESVIK,22,231,491,20,0,2,1112,13,2,0
1112,13,3,0,TJELLESVIK,92,400,506,45,0,47,1112,13,3,0
1112,13,4,0,TJELLESVIK,37,333,536,29,2,6,1112,13,4,0
1112,13,5,0,TJELLESVIK,81,427,36,17,2,62,1112,13,5,0
1112,13,6,0,TJELLESVIK,33,268,578,11,12,10,1112,13,6,0
1112,14,1,0,LITLEHEI,9,108,126,9,0,0,1112,14,1,0
1112,15,8,0,LITLEHEI,0,48,379,0,0,0,1112,14,1,0
1112,14,2,0,LITLEHEI,5,119,101,3,0,2,1112,14,2,0
1112,6,7,0,LILAND,0,31,85,0,0,0,1112,15,1,0
1112,15,1,0,LILAND,12,133,623,0,2,10,1112,15,1,0
1112,15,2,0,LILAND,43,276,1250,7,2,34,1112,15,2,0
1112,16,1,0,GURSLI,55,233,1046,24,2,29,1112,16,1,0
1112,16,2,0,GURSLI,0,245,934,0,0,0,1112,16,2,0
1112,16,3,0,GURSLID,61,280,909,27,0,34,1112,16,3,0
1112,16,5,0,GURSLID,13,62,1,13,0,0,1112,16,3,0
1112,16,4,0,GURSLI,27,136,523,19,0,8,1112,16,4,0
1112,15,4,0,SKÅLAND,0,47,0,0,0,0,1112,17,1,0
1112,17,1,0,SKÅLAND,174,201,102,68,0,106,1112,17,1,0
1112,17,2,0,SKÅLAND,25,289,74,24,0,1,1112,17,2,0
1112,17,10,0,SKÅLAND,1,20,1,1,0,0,1112,17,2,0
1112,17,3,0,SKÅLAND,24,383,770,24,0,0,1112,17,3,0
1112,17,6,0,SKÅLAND,0,18,1,0,0,0,1112,17,3,0
1112,17,17,0,SKÅLAND,0,32,0,0,0,0,1112,17,3,0
1112,17,33,0,SKÅLAND,0,55,45,0,0,0,1112,17,3,0
1112,17,4,0,SKÅLAND,70,351,29,25,3,42,1112,17,4,0
1112,17,5,0,SKÅLAND,57,410,12,26,3,28,1112,17,5,0
1112,17,7,0,SKÅLAND,73,275,332,27,0,46,1112,17,7,0
1112,17,11,0,SKÅLAND,87,233,228,33,2,52,1112,17,11,0
1112,25,2,0,SKÅLAND,0,99,282,0,0,0,1112,17,11,0
1112,17,18,0,SKÅLANDS HELSEHE,4,239,524,4,0,0,1112,17,18,0
1112,17,27,0,,0,0,1,0,0,0,1112,17,27,0
1112,17,30,0,,0,0,2,0,0,0,1112,17,30,0
1112,18,1,0,BRINGEDAL,6,539,846,0,0,6,1112,18,1,0
1112,18,2,0,ØSTRE HEIA,,,,,,,1112,18,2,0
1112,19,1,0,TRONDVIK,13,401,351,1,0,12,1112,19,1,0
1112,19,3,0,TRONDVIK,71,1019,1327,13,0,58,1112,19,3,0
1112,19,4,0,KLUBBEN,2,25,29,2,0,0,1112,19,4,0
1112,19,22,0,KLUBBEN,0,2,1,0,0,0,1112,19,4,0
1112,20,1,0,HAMRE,145,228,0,71,0,74,1112,20,1,0
1112,42,5,0,HAMRE,95,139,913,32,0,63,1112,20,1,0
1112,20,2,0,HAMRE,28,53,,14,0,14,1112,20,2,0
1112,20,3,0,HAMRE,37,54,,14,0,23,1112,20,3,0
1112,20,4,0,HAMRE,51,51,,17,0,34,1112,20,4,0
1112,20,6,0,HAMRE,30,75,,11,0,19,1112,20,6,0
1112,20,7,0,HAMRE,29,28,,18,5,6,1112,20,7,0
1112,20,9,0,SOMMERLYST,0,0,2,0,0,0,1112,20,9,0
1112,21,1,0,LINDLAND,29,32,35,0,12,17,1112,21,1,0
1112,21,2,0,LINDLAND,1,22,8,0,0,1,1112,21,2,0
1112,21,3,0,LINDLAND,66,55,21,9,10,47,1112,21,3,0
1112,21,24,0,LINDLAND,0,0,1,0,0,0,1112,21,3,0
1112,21,4,0,LINDLAND,8,20,16,0,2,6,1112,21,4,0
1112,21,5,0,LINDLAND,8,28,8,3,0,5,1112,21,5,0
1112,22,1,0,SKÅR,48,44,520,20,2,26,1112,22,1,0
1112,22,2,0,SKÅR,37,47,266,9,10,18,1112,22,2,0
1112,22,3,0,SKÅR,26,64,262,1,0,25,1112,22,3,0
1112,22,4,0,SKAAR,26,59,350,4,0,22,1112,22,4,0
1112,23,1,0,ØVELAND,0,61,75,0,0,0,1112,23,1,0
1112,23,2,0,ØVELAND,0,32,8,0,0,0,1112,23,2,0
1112,23,6,0,ØVELAND,61,167,218,13,17,31,1112,23,6,0
1112,24,1,0,HAUKLAND,107,313,608,27,3,77,1112,24,1,0
1112,24,33,0,HAUKLAND,4,0,0,4,0,0,1112,24,1,0
1112,24,77,0,HAUKLAND,22,1,0,22,0,0,1112,24,1,0
1112,24,2,0,HAUKLAND,58,90,290,0,6,52,1112,24,2,0
1112,24,3,0,HAUKLAND,49,28,22,0,0,49,1112,24,3,0
1112,24,4,0,HAUKLAND,71,310,455,9,8,54,1112,24,4,0
1112,24,5,0,HAUKLAND,37,64,65,36,1,0,1112,24,5,0
1112,24,58,0,HAUKLAND,0,10,97,0,0,0,1112,24,5,0
1112,24,6,0,HAUKLAND,37,148,529,0,0,37,1112,24,6,0
1112,24,7,0,HAUKLAND,7,3,0,7,0,0,1112,24,7,0
1112,24,8,0,HAUKLAND,57,106,178,25,0,32,1112,24,8,0
1112,24,9,0,HAUKLAND,41,171,262,7,0,34,1112,24,9,0
1112,24,10,0,HAUKLAND,11,92,517,11,0,0,1112,24,10,0
1112,24,11,0,HAUKLAND,46,123,262,28,0,18,1112,24,11,0
1112,24,12,0,HAUKLAND,12,145,288,0,0,12,1112,24,12,0
1112,24,13,0,HAUKLAND,0,131,215,0,0,0,1112,24,13,0
1112,24,15,0,HAUKLAND,0,99,129,0,0,0,1112,24,15,0
1112,24,34,0,HAUKLAND,13,1,0,13,0,0,1112,24,15,0
1112,24,16,0,HAUKLAND,136,217,613,0,0,136,1112,24,16,0
1112,24,606,0,HAUKLAND,9,0,1,9,0,0,1112,24,16,0
1112,24,607,0,HAUKLAND,7,1,2,7,0,0,1112,24,16,0
1112,24,18,0,HAUKLAND,97,107,818,27,3,67,1112,24,18,0
1112,24,21,0,HAUKLAND,6,0,0,6,0,0,1112,24,21,0
1112,24,22,0,HAUKLANDSMOEN,37,33,203,36,0,1,1112,24,22,0
1112,24,555,0,HAUKLANDSMOEN,30,160,463,0,0,30,1112,24,22,0
1112,27,46,0,HAUKLANDSMOEN,5,0,1,5,0,0,1112,24,22,0
1112,28,1,0,HAUKLANDSMOEN,29,54,7,24,0,5,1112,24,22,0
1112,24,14,0,HAUKLAND,0,6,1,0,0,0,1112,24,25,0
1112,24,17,0,HAUKLAND,9,0,1,9,0,0,1112,24,25,0
1112,24,25,0,HAUKLAND,0,95,80,0,0,0,1112,24,25,0
1112,24,75,0,HAUKLAND,45,40,7,32,0,13,1112,24,25,0
